ts,connected,time
2020-02-14 05:00:00,77,05:00:00
2020-02-14 05:30:00,76,05:30:00
2020-02-14 06:00:00,72,06:00:00
2020-02-14 06:30:00,72,06:30:00
2020-02-14 07:00:00,64,07:00:00
2020-02-14 07:30:00,66,07:30:00
2020-02-14 08:00:00,72,08:00:00
2020-02-14 08:30:00,68,08:30:00
2020-02-14 09:00:00,73,09:00:00
2020-02-14 09:30:00,73,09:30:00
2020-02-14 10:00:00,78,10:00:00
2020-02-14 10:30:00,73,10:30:00
2020-02-14 11:00:00,77,11:00:00
2020-02-14 11:30:00,70,11:30:00
2020-02-14 12:00:00,64,12:00:00
2020-02-14 12:30:00,68,12:30:00
2020-02-14 13:00:00,66,13:00:00
2020-02-14 13:30:00,63,13:30:00
2020-02-14 14:00:00,61,14:00:00
2020-02-14 14:30:00,56,14:30:00
2020-02-14 15:00:00,51,15:00:00
2020-02-14 15:30:00,57,15:30:00
2020-02-14 16:00:00,58,16:00:00
2020-02-14 16:30:00,58,16:30:00
2020-02-14 17:00:00,56,17:00:00
2020-02-14 17:30:00,54,17:30:00
2020-02-14 18:00:00,54,18:00:00
2020-02-14 18:30:00,56,18:30:00
2020-02-14 19:00:00,63,19:00:00
2020-02-14 19:30:00,58,19:30:00
2020-02-14 20:00:00,61,20:00:00
2020-02-14 20:30:00,55,20:30:00
2020-02-14 21:00:00,48,21:00:00
2020-02-14 21:30:00,45,21:30:00
2020-02-14 22:00:00,46,22:00:00
2020-02-14 22:30:00,46,22:30:00
2020-02-14 23:00:00,45,23:00:00
2020-02-14 23:30:00,44,23:30:00
2020-02-14 23:59:59,43,23:59:59
2020-02-17 00:00:00,47,00:00:00
2020-02-17 00:30:00,47,00:30:00
2020-02-17 01:00:00,46,01:00:00
2020-02-17 01:30:00,46,01:30:00
2020-02-17 02:00:00,46,02:00:00
2020-02-17 02:30:00,46,02:30:00
2020-02-17 03:00:00,45,03:00:00
2020-02-17 03:30:00,46,03:30:00
2020-02-17 04:00:00,45,04:00:00
2020-02-17 04:30:00,45,04:30:00
2020-02-17 05:00:00,44,05:00:00
2020-02-17 05:30:00,42,05:30:00
2020-02-17 06:00:00,45,06:00:00
2020-02-17 06:30:00,42,06:30:00
2020-02-17 07:00:00,35,07:00:00
2020-02-17 07:30:00,36,07:30:00
2020-02-17 08:00:00,39,08:00:00
2020-02-17 08:30:00,45,08:30:00
2020-02-17 09:00:00,45,09:00:00
2020-02-17 09:30:00,48,09:30:00
2020-02-17 10:00:00,45,10:00:00
2020-02-17 10:30:00,47,10:30:00
2020-02-17 11:00:00,54,11:00:00
2020-02-17 11:30:00,57,11:30:00
2020-02-17 12:00:00,49,12:00:00
2020-02-17 12:30:00,43,12:30:00
2020-02-17 13:00:00,43,13:00:00
2020-02-17 13:30:00,46,13:30:00
2020-02-17 14:00:00,46,14:00:00
2020-02-17 14:30:00,47,14:30:00
2020-02-17 15:00:00,44,15:00:00
2020-02-17 15:30:00,41,15:30:00
2020-02-17 16:00:00,43,16:00:00
2020-02-17 16:30:00,38,16:30:00
2020-02-17 17:00:00,37,17:00:00
2020-02-17 17:30:00,40,17:30:00
2020-02-17 18:00:00,47,18:00:00
2020-02-17 18:30:00,50,18:30:00
2020-02-17 19:00:00,54,19:00:00
2020-02-17 19:30:00,54,19:30:00
2020-02-17 20:00:00,54,20:00:00
2020-02-17 20:30:00,61,20:30:00
2020-02-17 21:00:00,63,21:00:00
2020-02-17 21:30:00,60,21:30:00
2020-02-17 22:00:00,62,22:00:00
2020-02-17 22:30:00,62,22:30:00
2020-02-17 23:00:00,61,23:00:00
2020-02-17 23:30:00,62,23:30:00
2020-02-17 23:59:59,64,23:59:59
2020-02-18 00:00:00,64,00:00:00
2020-02-18 00:30:00,69,00:30:00
2020-02-18 01:00:00,69,01:00:00
2020-02-18 01:30:00,70,01:30:00
2020-02-18 02:00:00,71,02:00:00
2020-02-18 02:30:00,71,02:30:00
2020-02-18 03:00:00,72,03:00:00
2020-02-18 03:30:00,72,03:30:00
2020-02-18 04:00:00,72,04:00:00
2020-02-18 04:30:00,72,04:30:00
2020-02-18 05:00:00,70,05:00:00
2020-02-18 05:30:00,70,05:30:00
2020-02-18 06:00:00,70,06:00:00
2020-02-18 06:30:00,69,06:30:00
2020-02-18 07:00:00,63,07:00:00
2020-02-18 07:30:00,55,07:30:00
2020-02-18 08:00:00,60,08:00:00
2020-02-18 08:30:00,59,08:30:00
2020-02-18 09:00:00,58,09:00:00
2020-02-18 09:30:00,57,09:30:00
2020-02-18 10:00:00,56,10:00:00
2020-02-18 10:30:00,55,10:30:00
2020-02-18 11:00:00,54,11:00:00
2020-02-18 11:30:00,58,11:30:00
2020-02-18 12:00:00,46,12:00:00
2020-02-18 12:30:00,44,12:30:00
2020-02-18 13:00:00,46,13:00:00
2020-02-18 13:30:00,48,13:30:00
2020-02-18 14:00:00,57,14:00:00
2020-02-18 14:30:00,55,14:30:00
2020-02-18 15:00:00,50,15:00:00
2020-02-18 15:30:00,59,15:30:00
2020-02-18 16:00:00,63,16:00:00
2020-02-18 16:30:00,69,16:30:00
2020-02-18 17:00:00,68,17:00:00
2020-02-18 17:30:00,71,17:30:00
2020-02-18 18:00:00,69,18:00:00
2020-02-18 18:30:00,66,18:30:00
2020-02-18 19:00:00,64,19:00:00
2020-02-18 19:30:00,68,19:30:00
2020-02-18 20:00:00,65,20:00:00
2020-02-18 20:30:00,63,20:30:00
2020-02-18 21:00:00,63,21:00:00
2020-02-18 21:30:00,58,21:30:00
2020-02-18 22:00:00,55,22:00:00
2020-02-18 22:30:00,57,22:30:00
2020-02-18 23:00:00,57,23:00:00
2020-02-18 23:30:00,60,23:30:00
2020-02-18 23:59:59,62,23:59:59
2020-02-19 00:00:00,62,00:00:00
2020-02-19 00:30:00,60,00:30:00
2020-02-19 01:00:00,61,01:00:00
2020-02-19 01:30:00,61,01:30:00
2020-02-19 02:00:00,61,02:00:00
2020-02-19 02:30:00,62,02:30:00
2020-02-19 03:00:00,62,03:00:00
2020-02-19 03:30:00,62,03:30:00
2020-02-19 04:00:00,62,04:00:00
2020-02-19 04:30:00,62,04:30:00
2020-02-19 05:00:00,61,05:00:00
2020-02-19 05:30:00,60,05:30:00
2020-02-19 06:00:00,58,06:00:00
2020-02-19 06:30:00,61,06:30:00
2020-02-19 07:00:00,57,07:00:00
2020-02-19 07:30:00,59,07:30:00
2020-02-19 08:00:00,62,08:00:00
2020-02-19 08:30:00,65,08:30:00
2020-02-19 09:00:00,62,09:00:00
2020-02-19 09:30:00,65,09:30:00
2020-02-19 10:00:00,63,10:00:00
2020-02-19 10:30:00,64,10:30:00
2020-02-19 11:00:00,68,11:00:00
2020-02-19 11:30:00,65,11:30:00
2020-02-19 12:00:00,60,12:00:00
2020-02-19 12:30:00,59,12:30:00
2020-02-19 13:00:00,60,13:00:00
2020-02-19 13:30:00,54,13:30:00
2020-02-19 14:00:00,53,14:00:00
2020-02-19 14:30:00,56,14:30:00
2020-02-19 15:00:00,60,15:00:00
2020-02-19 15:30:00,63,15:30:00
2020-02-19 16:00:00,59,16:00:00
2020-02-19 16:30:00,56,16:30:00
