ts,connected,time
2020-02-12 08:00:00,37,08:00:00
2020-02-12 08:30:00,40,08:30:00
2020-02-12 09:00:00,39,09:00:00
2020-02-12 09:30:00,39,09:30:00
2020-02-12 10:00:00,40,10:00:00
2020-02-12 10:30:00,37,10:30:00
2020-02-12 11:00:00,36,11:00:00
2020-02-12 11:30:00,35,11:30:00
2020-02-12 12:00:00,31,12:00:00
2020-02-12 12:30:00,31,12:30:00
2020-02-12 13:00:00,30,13:00:00
2020-02-12 13:30:00,30,13:30:00
2020-02-12 14:00:00,33,14:00:00
2020-02-12 14:30:00,30,14:30:00
2020-02-12 15:00:00,29,15:00:00
2020-02-12 15:30:00,30,15:30:00
2020-02-12 16:00:00,32,16:00:00
2020-02-12 16:30:00,23,16:30:00
2020-02-12 17:00:00,23,17:00:00
2020-02-12 17:30:00,19,17:30:00
2020-02-12 18:00:00,22,18:00:00
2020-02-12 18:30:00,23,18:30:00
2020-02-12 19:00:00,19,19:00:00
2020-02-12 19:30:00,18,19:30:00
2020-02-12 20:00:00,17,20:00:00
2020-02-12 20:30:00,20,20:30:00
2020-02-12 21:00:00,17,21:00:00
2020-02-12 21:30:00,12,21:30:00
2020-02-12 22:00:00,12,22:00:00
2020-02-12 22:30:00,12,22:30:00
2020-02-12 23:00:00,14,23:00:00
2020-02-12 23:30:00,13,23:30:00
2020-02-12 23:59:59,13,23:59:59
2020-02-13 00:00:00,13,00:00:00
2020-02-13 00:30:00,13,00:30:00
2020-02-13 01:00:00,14,01:00:00
2020-02-13 01:30:00,14,01:30:00
2020-02-13 02:00:00,14,02:00:00
2020-02-13 02:30:00,14,02:30:00
2020-02-13 03:00:00,15,03:00:00
2020-02-13 03:30:00,15,03:30:00
2020-02-13 04:00:00,16,04:00:00
2020-02-13 04:30:00,17,04:30:00
2020-02-13 05:00:00,19,05:00:00
2020-02-13 05:30:00,18,05:30:00
2020-02-13 06:00:00,18,06:00:00
2020-02-13 06:30:00,20,06:30:00
2020-02-13 07:00:00,23,07:00:00
2020-02-13 07:30:00,30,07:30:00
2020-02-13 08:00:00,32,08:00:00
2020-02-13 08:30:00,37,08:30:00
2020-02-13 09:00:00,43,09:00:00
2020-02-13 09:30:00,41,09:30:00
2020-02-13 10:00:00,38,10:00:00
2020-02-13 10:30:00,37,10:30:00
2020-02-13 11:00:00,40,11:00:00
2020-02-13 11:30:00,38,11:30:00
2020-02-13 12:00:00,40,12:00:00
2020-02-13 12:30:00,40,12:30:00
2020-02-13 13:00:00,40,13:00:00
2020-02-13 13:30:00,38,13:30:00
2020-02-13 14:00:00,36,14:00:00
2020-02-13 14:30:00,31,14:30:00
2020-02-13 15:00:00,24,15:00:00
2020-02-13 15:30:00,19,15:30:00
2020-02-13 16:00:00,19,16:00:00
2020-02-13 16:30:00,18,16:30:00
2020-02-13 17:00:00,14,17:00:00
2020-02-13 17:30:00,13,17:30:00
2020-02-13 18:00:00,15,18:00:00
2020-02-13 18:30:00,14,18:30:00
2020-02-13 19:00:00,16,19:00:00
2020-02-13 19:30:00,17,19:30:00
2020-02-13 20:00:00,14,20:00:00
2020-02-13 20:30:00,11,20:30:00
2020-02-13 21:00:00,10,21:00:00
2020-02-13 21:30:00,8,21:30:00
2020-02-13 22:00:00,10,22:00:00
2020-02-13 22:30:00,10,22:30:00
2020-02-13 23:00:00,10,23:00:00
2020-02-13 23:30:00,10,23:30:00
2020-02-13 23:59:59,11,23:59:59
2020-02-14 00:00:00,11,00:00:00
2020-02-14 00:30:00,12,00:30:00
2020-02-14 01:00:00,12,01:00:00
2020-02-14 01:30:00,13,01:30:00
2020-02-14 02:00:00,13,02:00:00
2020-02-14 02:30:00,14,02:30:00
2020-02-14 03:00:00,14,03:00:00
2020-02-14 03:30:00,14,03:30:00
2020-02-14 04:00:00,14,04:00:00
2020-02-14 04:30:00,14,04:30:00
2020-02-14 05:00:00,15,05:00:00
2020-02-14 05:30:00,13,05:30:00
2020-02-14 06:00:00,19,06:00:00
2020-02-14 06:30:00,21,06:30:00
2020-02-14 07:00:00,29,07:00:00
2020-02-14 07:30:00,33,07:30:00
2020-02-14 08:00:00,34,08:00:00
2020-02-14 08:30:00,36,08:30:00
2020-02-14 09:00:00,35,09:00:00
2020-02-14 09:30:00,35,09:30:00
2020-02-14 10:00:00,33,10:00:00
2020-02-14 10:30:00,28,10:30:00
2020-02-14 11:00:00,33,11:00:00
2020-02-14 11:30:00,33,11:30:00
2020-02-14 12:00:00,31,12:00:00
2020-02-14 12:30:00,30,12:30:00
2020-02-14 13:00:00,33,13:00:00
2020-02-14 13:30:00,30,13:30:00
2020-02-14 14:00:00,27,14:00:00
